"","x","z","v","c","m","s","n","totalI","maxI","peaktime"
"7445",0.6,0.8,0.8,0,0.6,1,0.4,0.0482140767232787,0.0045616656156394,0.094612733990962
"7446",0.8,0.8,0.8,0,0.6,1,0.4,0.0482080174034629,0.0045611411718828,0.0946137472053592
"7447",1,0.8,0.8,0,0.6,1,0.4,0.0482032217799638,0.00456070836890533,0.0946141813865446
"7448",-1,1,0.8,0,0.6,1,0.4,0.0796154479742949,0.00743958307892327,0.0934439643086007
"7449",-0.8,1,0.8,0,0.6,1,0.4,0.0789111598730838,0.0074318297273975,0.0941797046114951
"7450",-0.6,1,0.8,0,0.6,1,0.4,0.0787296984642492,0.00742638703626895,0.0943276448548985
"7451",-0.4,1,0.8,0,0.6,1,0.4,0.0786453626084751,0.00742247487601386,0.0943790533838035
"7452",-0.2,1,0.8,0,0.6,1,0.4,0.0785969407227435,0.00741959636042279,0.0944005745286697
"7453",0,1,0.8,0,0.6,1,0.4,0.078565715336607,0.00741742986820643,0.0944105178248196
"7454",0.2,1,0.8,0,0.6,1,0.4,0.0785439232502598,0.00741576374850397,0.094415499527259
"7455",0.4,1,0.8,0,0.6,1,0.4,0.0785278742663599,0.00741445634746945,0.0944181466356804
"7456",0.6,1,0.8,0,0.6,1,0.4,0.0785155792564245,0.00741341123935078,0.0944196210428414
"7457",0.8,1,0.8,0,0.6,1,0.4,0.0785058831226674,0.00741256170223808,0.0944204613386206
"7458",1,1,0.8,0,0.6,1,0.4,0.0784981916046626,0.00741186193300471,0.0944207985112928
"7459",-1,0,1,0,0.6,1,0.4,0.00723469241770868,0.001,0.138222876974321
"7460",-0.8,0,1,0,0.6,1,0.4,0.00722132123808803,0.001,0.138478813921975
"7461",-0.6,0,1,0,0.6,1,0.4,0.00721362817229184,0.001,0.138626496419802
"7462",-0.4,0,1,0,0.6,1,0.4,0.00720922154095655,0.001,0.138711231763217
"7463",-0.2,0,1,0,0.6,1,0.4,0.00720635181811494,0.001,0.138766469531262
"7464",0,0,1,0,0.6,1,0.4,0.00720434778290823,0.001,0.138805070234453
"7465",0.2,0,1,0,0.6,1,0.4,0.00720287354540514,0.001,0.138833479957165
"7466",0.4,0,1,0,0.6,1,0.4,0.0072017354148946,0.001,0.138855420588183
"7467",0.6,0,1,0,0.6,1,0.4,0.0072008320474087,0.001,0.138872840446246
"7468",0.8,0,1,0,0.6,1,0.4,0.0072000995269333,0.001,0.138886969028597
"7469",1,0,1,0,0.6,1,0.4,0.00719950683691478,0.001,0.138898402717336
"7470",-1,0.2,1,0,0.6,1,0.4,0.0105646806719475,0.0011421940484663,0.108114393982506
"7471",-0.8,0.2,1,0,0.6,1,0.4,0.0105309243018295,0.00114198875441619,0.108441455059913
"7472",-0.6,0.2,1,0,0.6,1,0.4,0.0105171858587689,0.00114180998988726,0.108566113142829
"7473",-0.4,0.2,1,0,0.6,1,0.4,0.010509791133399,0.00114165389526848,0.108627648330748
"7474",-0.2,0.2,1,0,0.6,1,0.4,0.0105051426846024,0.00114151720745898,0.108662703756716
"7475",0,0.2,1,0,0.6,1,0.4,0.010501967941469,0.0011413971650111,0.108684122001941
"7476",0.2,0.2,1,0,0.6,1,0.4,0.010499654359019,0.00114129142841888,0.108697999895448
"7477",0.4,0.2,1,0,0.6,1,0.4,0.0104978918015123,0.00114119801321678,0.108707351418157
"7478",0.6,0.2,1,0,0.6,1,0.4,0.0104965045343287,0.0011411152338766,0.108713832318615
"7479",0.8,0.2,1,0,0.6,1,0.4,0.0104953869303184,0.0011410416567856,0.108718398317401
"7480",1,0.2,1,0,0.6,1,0.4,0.010494487138877,0.0011409760608501,0.108721469258211
"7481",-1,0.4,1,0,0.6,1,0.4,0.015548100440371,0.00159007385849973,0.102268046479239
"7482",-0.8,0.4,1,0,0.6,1,0.4,0.0154762511096294,0.00158945039304914,0.102702546100469
"7483",-0.6,0.4,1,0,0.6,1,0.4,0.0154521816022151,0.00158894712173406,0.102829953895072
"7484",-0.4,0.4,1,0,0.6,1,0.4,0.0154398667493449,0.00158853782411437,0.102885462025232
"7485",-0.2,0.4,1,0,0.6,1,0.4,0.015432349549778,0.00158820237783137,0.102913841648579
"7486",0,0.4,1,0,0.6,1,0.4,0.0154273081942562,0.00158792529461106,0.102929511397346
"7487",0.2,0.4,1,0,0.6,1,0.4,0.015423677588653,0.00158769461025436,0.102938783641484
"7488",0.4,0.4,1,0,0.6,1,0.4,0.0154209383227153,0.00158750104530427,0.10294451686937
"7489",0.6,0.4,1,0,0.6,1,0.4,0.0154187991472154,0.00158733737106277,0.102948183960839
"7490",0.8,0.4,1,0,0.6,1,0.4,0.0154170859512139,0.00158719793075366,0.102950579362158
"7491",1,0.4,1,0,0.6,1,0.4,0.0154157125862875,0.00158707827776523,0.102951989334373
"7492",-1,0.6,1,0,0.6,1,0.4,0.0230137863115191,0.00230181539506075,0.100018978359446
"7493",-0.8,0.6,1,0,0.6,1,0.4,0.0228737447126635,0.00230061926828744,0.100579039295379
"7494",-0.6,0.6,1,0,0.6,1,0.4,0.0228323984393437,0.00229968777862138,0.100720376999845
"7495",-0.4,0.6,1,0,0.6,1,0.4,0.022812065143795,0.00229895444002683,0.100778006091752
"7496",-0.2,0.6,1,0,0.6,1,0.4,0.0227999531065263,0.00229837064450574,0.100805937352908
"7497",0,0.6,1,0,0.6,1,0.4,0.0227919530772287,0.00229790067528883,0.100820700512263
"7498",0.2,0.6,1,0,0.6,1,0.4,0.0227862569788009,0.00229751813058135,0.100829115230239
"7499",0.4,0.6,1,0,0.6,1,0.4,0.0227819959684683,0.00229720336435211,0.100834157267501
"7500",0.6,0.6,1,0,0.6,1,0.4,0.0227786905991842,0.00229694165446262,0.100837299864149
"7501",0.8,0.6,1,0,0.6,1,0.4,0.0227760574864647,0.00229672188940433,0.100839308592772
"7502",1,0.6,1,0,0.6,1,0.4,0.0227739545327423,0.00229653562524937,0.100840441300944
"7503",-1,0.8,1,0,0.6,1,0.4,0.0341913963574488,0.00338303482103939,0.0989440380168145
"7504",-0.8,0.8,1,0,0.6,1,0.4,0.0339341820714651,0.00338093399387609,0.0996321050778791
"7505",-0.6,0.8,1,0,0.6,1,0.4,0.0338644769142175,0.00337933492114518,0.0997899636750749
"7506",-0.4,0.8,1,0,0.6,1,0.4,0.0338313006622691,0.00337810129389934,0.0998513574048549
"7507",-0.2,0.8,1,0,0.6,1,0.4,0.0338119060301224,0.00337713658599854,0.0998801009026203
"7508",0,0.8,1,0,0.6,1,0.4,0.0337992580957105,0.00337637193516287,0.0998948534787916
"7509",0.2,0.8,1,0,0.6,1,0.4,0.0337903410365203,0.00337575780584251,0.09990304040418
"7510",0.4,0.8,1,0,0.6,1,0.4,0.0337837204748836,0.00337525824757875,0.0999078313499568
"7511",0.6,0.8,1,0,0.6,1,0.4,0.0337786151614151,0.00337484692866016,0.0999107545567828
"7512",0.8,0.8,1,0,0.6,1,0.4,0.0337745674414148,0.00337450438526125,0.0999125863303698
"7513",1,0.8,1,0,0.6,1,0.4,0.0337713446817443,0.00337421610679518,0.0999135846852784
"7514",-1,1,1,0,0.6,1,0.4,0.0508771715953475,0.00500626297647028,0.0983990033150365
"7515",-0.8,1,1,0,0.6,1,0.4,0.0504276998790729,0.00500283064491783,0.0992079880088675
"7516",-0.6,1,1,0,0.6,1,0.4,0.0503127589552643,0.00500024836771188,0.0993833069690705
"7517",-0.4,1,1,0,0.6,1,0.4,0.0502593307291958,0.0049982765284847,0.0994497231850559
"7518",-0.2,1,1,0,0.6,1,0.4,0.0502285645633415,0.00499674834150604,0.0994802137975655
"7519",0,1,1,0,0.6,1,0.4,0.0502087099661352,0.00499554657608939,0.099495616984758
"7520",0.2,1,1,0,0.6,1,0.4,0.0501948269863237,0.00499458800068185,0.0995040385743873
"7521",0.4,1,1,0,0.6,1,0.4,0.0501845853912367,0.00499381291223229,0.0995089004581936
"7522",0.6,1,1,0,0.6,1,0.4,0.0501767279952854,0.00499317803877962,0.0995118302502462
"7523",0.8,1,1,0,0.6,1,0.4,0.0501705238707024,0.00499265169629277,0.0995136448875766
"7524",1,1,1,0,0.6,1,0.4,0.0501655963295209,0.00499221046566,0.0995146241832321
"7525",-1,0,0,0.2,0.6,0.8,0.4,6.92077354442784,0.707433584071592,0.102218860295056
"7526",-0.8,0,0,0.2,0.6,0.8,0.4,7.14229851280915,0.710300993170883,0.0994499168435783
"7527",-0.6,0,0,0.2,0.6,0.8,0.4,7.14264479075527,0.670055311959213,0.0938105325952183
"7528",-0.4,0,0,0.2,0.6,0.8,0.4,7.14128045630161,0.573398807418367,0.0802935567265655
"7529",-0.2,0,0,0.2,0.6,0.8,0.4,0.00730345078649117,0.001,0.136921577105668
"7530",0,0,0,0.2,0.6,0.8,0.4,0.00723795032114172,0.001,0.138160660909629
"7531",0.2,0,0,0.2,0.6,0.8,0.4,0.0072212335407896,0.001,0.138480495659285
"7532",0.4,0,0,0.2,0.6,0.8,0.4,0.00721357298537751,0.001,0.138627556971709
"7533",0.6,0,0,0.2,0.6,0.8,0.4,0.00720918101021845,0.001,0.138712011611663
"7534",0.8,0,0,0.2,0.6,0.8,0.4,0.00720633446120913,0.001,0.138766803758955
"7535",1,0,0,0.2,0.6,0.8,0.4,0.00720436220916078,0.001,0.138804792286601
"7536",-1,0.2,0,0.2,0.6,0.8,0.4,7.13238782725146,0.690731080288174,0.0968442963307499
"7537",-0.8,0.2,0,0.2,0.6,0.8,0.4,7.14278085945486,0.652379018209387,0.0913340379672767
"7538",-0.6,0.2,0,0.2,0.6,0.8,0.4,7.14255541288056,0.554842733852446,0.0776812641665849
"7539",-0.4,0.2,0,0.2,0.6,0.8,0.4,7.12365613013172,0.360292586605866,0.0505769200568085
"7540",-0.2,0.2,0,0.2,0.6,0.8,0.4,6.74794379532919,0.308459079926141,0.0457115662610662
"7541",0,0.2,0,0.2,0.6,0.8,0.4,6.74461618198052,0.307580689267721,0.0456038833002061
"7542",0.2,0.2,0,0.2,0.6,0.8,0.4,6.74457901454007,0.307554584882091,0.0456002641853643
"7543",0.4,0.2,0,0.2,0.6,0.8,0.4,6.74457545788236,0.307553433169865,0.0456001174707637
"7544",0.6,0.2,0,0.2,0.6,0.8,0.4,6.74457442440783,0.307553337230744,0.0456001102334559
"7545",0.8,0.2,0,0.2,0.6,0.8,0.4,6.74457388775045,0.307553361208659,0.0456001174169416
"7546",1,0.2,0,0.2,0.6,0.8,0.4,6.74457379591882,0.307553526993622,0.0456001426183111
"7547",-1,0.4,0,0.2,0.6,0.8,0.4,7.14239420197199,0.654699275738348,0.0916638394948277
"7548",-0.8,0.4,0,0.2,0.6,0.8,0.4,7.14280365892472,0.59857239951179,0.0838007634108621
"7549",-0.6,0.4,0,0.2,0.6,0.8,0.4,7.14206434079399,0.553648350924804,0.0775193731821315
"7550",-0.4,0.4,0,0.2,0.6,0.8,0.4,7.13372571730547,0.542215808350789,0.0760073809728127
"7551",-0.2,0.4,0,0.2,0.6,0.8,0.4,7.12695887598273,0.540621038148309,0.0758557819058221
"7552",0,0.4,0,0.2,0.6,0.8,0.4,7.12688028901048,0.540408470194075,0.0758267921277386
"7553",0.2,0.4,0,0.2,0.6,0.8,0.4,7.12687544733496,0.540375728507133,0.0758222495258006
"7554",0.4,0.4,0,0.2,0.6,0.8,0.4,7.12687471944231,0.540369767368531,0.0758214208388409
"7555",0.6,0.4,0,0.2,0.6,0.8,0.4,7.12687456808488,0.540368481831623,0.0758212420703273
"7556",0.8,0.4,0,0.2,0.6,0.8,0.4,7.1268744520886,0.54036814590726,0.0758211961695073
"7557",1,0.4,0,0.2,0.6,0.8,0.4,7.12687443551393,0.540368114926066,0.0758211919987474
"7558",-1,0.6,0,0.2,0.6,0.8,0.4,7.14286507366954,0.666853353611343,0.0933593658474018
"7559",-0.8,0.6,0,0.2,0.6,0.8,0.4,7.1428505175712,0.654953407909559,0.0916935621567879
"7560",-0.6,0.6,0,0.2,0.6,0.8,0.4,7.14271351826186,0.650851026999207,0.0911209759897508
"7561",-0.4,0.6,0,0.2,0.6,0.8,0.4,7.14231679381786,0.649714363110532,0.0909668923776809
"7562",-0.2,0.6,0,0.2,0.6,0.8,0.4,7.14216357239251,0.649410755109107,0.0909263346500989
"7563",0,0.6,0,0.2,0.6,0.8,0.4,7.14216104630477,0.649326565833978,0.090914579162273
"7564",0.2,0.6,0,0.2,0.6,0.8,0.4,7.14216077570226,0.649301437059547,0.0909110642354175
"7565",0.4,0.6,0,0.2,0.6,0.8,0.4,7.14216071724616,0.649293104933508,0.0909098983681033
"7566",0.6,0.6,0,0.2,0.6,0.8,0.4,7.14216070043956,0.64928993914964,0.0909094553290686
"7567",0.8,0.6,0,0.2,0.6,0.8,0.4,7.14216069469546,0.649288534094577,0.0909092586752926
"7568",1,0.6,0,0.2,0.6,0.8,0.4,7.14216069260764,0.649287821968835,0.0909091589945418
"7569",-1,0.8,0,0.2,0.6,0.8,0.4,7.14289745417574,0.715620117626784,0.100186251058166
"7570",-0.8,0.8,0,0.2,0.6,0.8,0.4,7.14289384336846,0.714197183559489,0.0999870919574925
"7571",-0.6,0.8,0,0.2,0.6,0.8,0.4,7.14288551064916,0.713652575071656,0.0999109637145505
"7572",-0.4,0.8,0,0.2,0.6,0.8,0.4,7.14287345439148,0.713451073187362,0.0998829221521107
"7573",-0.2,0.8,0,0.2,0.6,0.8,0.4,7.14287022219582,0.713375925221202,0.0998724466537908
"7574",0,0.8,0,0.2,0.6,0.8,0.4,7.14287015465117,0.713347110056742,0.0998684134825323
"7575",0.2,0.8,0,0.2,0.6,0.8,0.4,7.14287014493309,0.71333666246337,0.0998669509579964
"7576",0.4,0.8,0,0.2,0.6,0.8,0.4,7.14287014241262,0.713333777459843,0.0998665470934774
"7577",0.6,0.8,0,0.2,0.6,0.8,0.4,7.1428701415936,0.713332779269534,0.0998664073585393
"7578",0.8,0.8,0,0.2,0.6,0.8,0.4,7.14287014129908,0.713332478162533,0.0998663652077537
"7579",1,0.8,0,0.2,0.6,0.8,0.4,7.14287014119778,0.71333243706345,0.0998663594553089
"7580",-1,1,0,0.2,0.6,0.8,0.4,7.14290306766179,0.756112107896546,0.105855014513596
"7581",-0.8,1,0,0.2,0.6,0.8,0.4,7.14290305713496,0.756112110035878,0.105855014969104
"7582",-0.6,1,0,0.2,0.6,0.8,0.4,7.14290305131509,0.756112111824144,0.105855015305708
"7583",-0.4,1,0,0.2,0.6,0.8,0.4,7.14290306379526,0.756112113280555,0.105855015324653
"7584",-0.2,1,0,0.2,0.6,0.8,0.4,7.1429030607174,0.756112114423639,0.105855015530296
"7585",0,1,0,0.2,0.6,0.8,0.4,7.14290306101431,0.756112115271707,0.105855015644625
"7586",0.2,1,0,0.2,0.6,0.8,0.4,7.14290306126778,0.756112115842872,0.105855015720831
"7587",0.4,1,0,0.2,0.6,0.8,0.4,7.14290306138062,0.756112116154785,0.105855015762826
"7588",0.6,1,0,0.2,0.6,0.8,0.4,7.14290306140519,0.756112116225029,0.105855015772296
"7589",0.8,1,0,0.2,0.6,0.8,0.4,7.14290306135129,0.756112116070986,0.105855015751529
"7590",1,1,0,0.2,0.6,0.8,0.4,7.14290306117096,0.756112115709827,0.10585501570364
"7591",-1,0,0.2,0.2,0.6,0.8,0.4,0.0143684085167829,0.001,0.069597130317666
"7592",-0.8,0,0.2,0.2,0.6,0.8,0.4,0.0096663262615979,0.001,0.103451918850781
"7593",-0.6,0,0.2,0.2,0.6,0.8,0.4,0.00775614576527426,0.001,0.12893001630748
"7594",-0.4,0,0.2,0.2,0.6,0.8,0.4,0.00730134656532692,0.001,0.136961037399438
"7595",-0.2,0,0.2,0.2,0.6,0.8,0.4,0.00723797534327219,0.001,0.13816018327964
"7596",0,0,0.2,0.2,0.6,0.8,0.4,0.00722127910085301,0.001,0.138479621966402
"7597",0.2,0,0.2,0.2,0.6,0.8,0.4,0.00721362433747696,0.001,0.138626570114651
"7598",0.4,0,0.2,0.2,0.6,0.8,0.4,0.00720923129576757,0.001,0.138711044073046
"7599",0.6,0,0.2,0.2,0.6,0.8,0.4,0.00720638208417767,0.001,0.138765886726378
"7600",0.8,0,0.2,0.2,0.6,0.8,0.4,0.00720438742300152,0.001,0.138804306499022
"7601",1,0,0.2,0.2,0.6,0.8,0.4,0.00720293367747824,0.001,0.138832320937058
"7602",-1,0.2,0.2,0.2,0.6,0.8,0.4,0.0661346948091445,0.00322897335158416,0.0488241967533461
"7603",-0.8,0.2,0.2,0.2,0.6,0.8,0.4,0.0435511909443596,0.00200471505728614,0.0460312339069517
"7604",-0.6,0.2,0.2,0.2,0.6,0.8,0.4,0.0333779719717136,0.0019589321722502,0.058689370759563
"7605",-0.4,0.2,0.2,0.2,0.6,0.8,0.4,0.0307115913737034,0.00194233632832623,0.0632444051723528
"7606",-0.2,0.2,0.2,0.2,0.6,0.8,0.4,0.0303566869315544,0.00193473244310922,0.063733320025057
"7607",0,0.2,0.2,0.2,0.6,0.8,0.4,0.0302727161386815,0.0019308276860854,0.0637811181936942
"7608",0.2,0.2,0.2,0.2,0.6,0.8,0.4,0.0302363946673957,0.00192865311973022,0.0637858164290306
"7609",0.4,0.2,0.2,0.2,0.6,0.8,0.4,0.0302162597908567,0.00192734112646907,0.0637849005737062
"7610",0.6,0.2,0.2,0.2,0.6,0.8,0.4,0.0302034993211829,0.00192648994761197,0.0637836671547806
"7611",0.8,0.2,0.2,0.2,0.6,0.8,0.4,0.0301947213327415,0.00192590306237183,0.063782773192329
"7612",1,0.2,0.2,0.2,0.6,0.8,0.4,0.030188436126473,0.00192547728283416,0.0637819486497235
"7613",-1,0.4,0.2,0.2,0.6,0.8,0.4,0.2964332000313,0.016170557722277,0.0545504272819968
"7614",-0.8,0.4,0.2,0.2,0.6,0.8,0.4,0.216189802972848,0.0110816161481407,0.0512587365165064
"7615",-0.6,0.4,0.2,0.2,0.6,0.8,0.4,0.17451256847792,0.0100066806671363,0.0573407448782255
"7616",-0.4,0.4,0.2,0.2,0.6,0.8,0.4,0.161939099425273,0.00980685793750524,0.0605589259932287
"7617",-0.2,0.4,0.2,0.2,0.6,0.8,0.4,0.160207302303782,0.00974588862637777,0.0608329863010728
"7618",0,0.4,0.2,0.2,0.6,0.8,0.4,0.159803373925657,0.00972245083684524,0.0608400848993855
"7619",0.2,0.4,0.2,0.2,0.6,0.8,0.4,0.159628815457111,0.00971138271941336,0.0608372786053945
"7620",0.4,0.4,0.2,0.2,0.6,0.8,0.4,0.159531756474755,0.00970520351022149,0.0608355585413321
"7621",0.6,0.4,0.2,0.2,0.6,0.8,0.4,0.159469875424569,0.0097012966295758,0.0608346661320661
"7622",0.8,0.4,0.2,0.2,0.6,0.8,0.4,0.159427063306396,0.00969861195078969,0.0608341629686192
"7623",1,0.4,0.2,0.2,0.6,0.8,0.4,0.159396578509217,0.00969667972597556,0.0608336754569349
"7624",-1,0.6,0.2,0.2,0.6,0.8,0.4,0.937724728300585,0.059357375772342,0.0632993606555667
"7625",-0.8,0.6,0.2,0.2,0.6,0.8,0.4,0.822214718071308,0.0511710186658003,0.0622355907053495
"7626",-0.6,0.6,0.2,0.2,0.6,0.8,0.4,0.757679027098999,0.048608682689956,0.0641547158512081
"7627",-0.4,0.6,0.2,0.2,0.6,0.8,0.4,0.735675856244972,0.0479699143531548,0.0652052312794419
"7628",-0.2,0.6,0.2,0.2,0.6,0.8,0.4,0.731907598273764,0.0477748224694593,0.0652743906227212
"7629",0,0.6,0.2,0.2,0.6,0.8,0.4,0.730834578381571,0.0476994948270385,0.0652671565331087
"7630",0.2,0.6,0.2,0.2,0.6,0.8,0.4,0.730329722822955,0.0476628234099023,0.0652620616694476
"7631",0.4,0.6,0.2,0.2,0.6,0.8,0.4,0.730036840451428,0.0476416817918806,0.0652592843977857
"7632",0.6,0.6,0.2,0.2,0.6,0.8,0.4,0.729845837409176,0.0476279948991293,0.0652576098374423
"7633",0.8,0.6,0.2,0.2,0.6,0.8,0.4,0.729710897661919,0.0476183653441406,0.0652564810210667
"7634",1,0.6,0.2,0.2,0.6,0.8,0.4,0.729614854733088,0.0476114660098294,0.0652556149329593
"7635",-1,0.8,0.2,0.2,0.6,0.8,0.4,1.87536354998528,0.143343237399274,0.0764349063947624
"7636",-0.8,0.8,0.2,0.2,0.6,0.8,0.4,1.82730945378671,0.139967662111736,0.0765976785276751
"7637",-0.6,0.8,0.2,0.2,0.6,0.8,0.4,1.80572357786203,0.138742301311111,0.0768347398306564
"7638",-0.4,0.8,0.2,0.2,0.6,0.8,0.4,1.79839288118896,0.138300441184926,0.0769022401231331
"7639",-0.2,0.8,0.2,0.2,0.6,0.8,0.4,1.79624519346781,0.13811917527168,0.0768932748012137
"7640",0,0.8,0.2,0.2,0.6,0.8,0.4,1.79530832074237,0.138031710170719,0.0768846824670441
"7641",0.2,0.8,0.2,0.2,0.6,0.8,0.4,1.79478892564189,0.137982985047249,0.0768797840659176
"7642",0.4,0.8,0.2,0.2,0.6,0.8,0.4,1.79446430966779,0.137952741458958,0.0768768376811554
"7643",0.6,0.8,0.2,0.2,0.6,0.8,0.4,1.79424618780021,0.137932530823335,0.0768749192620237
"7644",0.8,0.8,0.2,0.2,0.6,0.8,0.4,1.79409726341963,0.137918768495582,0.0768736296006061
"7645",1,0.8,0.2,0.2,0.6,0.8,0.4,1.79398893416009,0.137908736032533,0.0768726793162183
"7646",-1,1,0.2,0.2,0.6,0.8,0.4,2.75391951665126,0.244065736136516,0.0886248616420345
"7647",-0.8,1,0.2,0.2,0.6,0.8,0.4,2.74499909536903,0.243530194004884,0.0887177684013572
"7648",-0.6,1,0.2,0.2,0.6,0.8,0.4,2.74142150831932,0.243253177721847,0.0887324977146541
"7649",-0.4,1,0.2,0.2,0.6,0.8,0.4,2.73973018322574,0.243099996205857,0.0887313640205373
"7650",-0.2,1,0.2,0.2,0.6,0.8,0.4,2.73881984982667,0.243010072401134,0.0887280236473068
"7651",0,1,0.2,0.2,0.6,0.8,0.4,2.73827897641585,0.242954134431972,0.0887251213351446
"7652",0.2,1,0.2,0.2,0.6,0.8,0.4,2.73793422820696,0.24291759528011,0.0887229476798624
"7653",0.4,1,0.2,0.2,0.6,0.8,0.4,2.73770373958317,0.242892840388992,0.0887213750988166
"7654",0.6,1,0.2,0.2,0.6,0.8,0.4,2.73753803969419,0.242874884892895,0.0887201863028822
"7655",0.8,1,0.2,0.2,0.6,0.8,0.4,2.73742952300535,0.242863093565389,0.0887193958874076
"7656",1,1,0.2,0.2,0.6,0.8,0.4,2.73735882841933,0.242855369017482,0.0887188652419812
"7657",-1,0,0.4,0.2,0.6,0.8,0.4,0.00784255171091324,0.001,0.12750951946016
"7658",-0.8,0,0.4,0.2,0.6,0.8,0.4,0.00746650793341533,0.001,0.133931418665564
"7659",-0.6,0,0.4,0.2,0.6,0.8,0.4,0.00729126987233162,0.001,0.137150320521632
"7660",-0.4,0,0.4,0.2,0.6,0.8,0.4,0.00723792424785343,0.001,0.138161158607949
"7661",-0.2,0,0.4,0.2,0.6,0.8,0.4,0.00722127171837698,0.001,0.138479763537378
"7662",0,0,0.4,0.2,0.6,0.8,0.4,0.00721361997689561,0.001,0.138626653913414
"7663",0.2,0,0.4,0.2,0.6,0.8,0.4,0.00720922721475701,0.001,0.13871112259481
"7664",0.4,0,0.4,0.2,0.6,0.8,0.4,0.00720637722440402,0.001,0.138765980306103
"7665",0.6,0,0.4,0.2,0.6,0.8,0.4,0.00720437962511057,0.001,0.138804456738307
"7666",0.8,0,0.4,0.2,0.6,0.8,0.4,0.00720290471261173,0.001,0.138832879220112
"7667",1,0,0.4,0.2,0.6,0.8,0.4,0.00720179109793133,0.001,0.13885434698144
"7668",-1,0.2,0.4,0.2,0.6,0.8,0.4,0.0180553915648275,0.00140090469537309,0.0775892724532267
"7669",-0.8,0.2,0.4,0.2,0.6,0.8,0.4,0.0171186338959746,0.001397096994228,0.0816126451863968
"7670",-0.6,0.2,0.4,0.2,0.6,0.8,0.4,0.0167049501554092,0.00139471199399268,0.083490940171471
"7671",-0.4,0.2,0.4,0.2,0.6,0.8,0.4,0.0165783314835244,0.00139305867213198,0.0840288827326445
"7672",-0.2,0.2,0.4,0.2,0.6,0.8,0.4,0.0165384273865076,0.00139189219711621,0.0841610973393848
"7673",0,0.2,0.4,0.2,0.6,0.8,0.4,0.0165200602597712,0.00139105351043019,0.0842039005037778
"7674",0.2,0.2,0.4,0.2,0.6,0.8,0.4,0.0165095427101014,0.00139043851481905,0.0842202924232608
"7675",0.4,0.2,0.4,0.2,0.6,0.8,0.4,0.0165027462813164,0.00138997845011983,0.0842270993218563
"7676",0.6,0.2,0.4,0.2,0.6,0.8,0.4,0.0164980034886983,0.00138962741510584,0.084230035231704
"7677",0.8,0.2,0.4,0.2,0.6,0.8,0.4,0.0164945168051563,0.00138935435206774,0.0842312853707495
"7678",1,0.2,0.4,0.2,0.6,0.8,0.4,0.016491901580104,0.00138913815782657,0.0842315333425493
"7679",-1,0.4,0.4,0.2,0.6,0.8,0.4,0.0439187240373936,0.00321901579257373,0.0732948386622748
"7680",-0.8,0.4,0.4,0.2,0.6,0.8,0.4,0.0416524915981486,0.00319287465424614,0.0766550698827356
"7681",-0.6,0.4,0.4,0.2,0.6,0.8,0.4,0.0407262542352257,0.00317932224331062,0.078065668031918
"7682",-0.4,0.4,0.4,0.2,0.6,0.8,0.4,0.0404385801023902,0.00317185541584826,0.0784363696207221
"7683",-0.2,0.4,0.4,0.2,0.6,0.8,0.4,0.0403447201800083,0.00316742678397355,0.0785090780117266
"7684",0,0.4,0.4,0.2,0.6,0.8,0.4,0.0403006410680212,0.00316466464222295,0.0785264094653356
"7685",0.2,0.4,0.4,0.2,0.6,0.8,0.4,0.0402751570277979,0.00316285278182217,0.0785311098759757
"7686",0.4,0.4,0.4,0.2,0.6,0.8,0.4,0.0402586125465758,0.00316160624074271,0.0785324192950018
"7687",0.6,0.4,0.4,0.2,0.6,0.8,0.4,0.0402470426121863,0.00316071102647893,0.0785327522554888
"7688",0.8,0.4,0.4,0.2,0.6,0.8,0.4,0.0402385303616913,0.00316004377830906,0.0785327831286192
"7689",1,0.4,0.4,0.2,0.6,0.8,0.4,0.0402321587453576,0.00315953155657737,0.0785324888126206
"7690",-1,0.6,0.4,0.2,0.6,0.8,0.4,0.108965473290732,0.00802234988498692,0.0736228609183607
"7691",-0.8,0.6,0.4,0.2,0.6,0.8,0.4,0.103890839365725,0.00793622611685246,0.0763900471427969
"7692",-0.6,0.6,0.4,0.2,0.6,0.8,0.4,0.102036339130153,0.00789534629722453,0.0773777887812454
"7693",-0.4,0.6,0.4,0.2,0.6,0.8,0.4,0.101441648872343,0.00787419776342618,0.0776229275742088
"7694",-0.2,0.6,0.4,0.2,0.6,0.8,0.4,0.10123294001403,0.00786247240721067,0.0776671348883182
"7695",0,0.6,0.4,0.2,0.6,0.8,0.4,0.101130611914015,0.00785550666413357,0.0776768429999472
"7696",0.2,0.6,0.4,0.2,0.6,0.8,0.4,0.1010701294287,0.0078510880900832,0.0776796085496436
"7697",0.4,0.6,0.4,0.2,0.6,0.8,0.4,0.101030370734578,0.00784807971006395,0.0776804009824141
"7698",0.6,0.6,0.4,0.2,0.6,0.8,0.4,0.101002361016418,0.00784592676187884,0.0776806272934893
"7699",0.8,0.6,0.4,0.2,0.6,0.8,0.4,0.100981669479072,0.0078443235866411,0.0776806684530685
"7700",1,0.6,0.4,0.2,0.6,0.8,0.4,0.100966145076589,0.00784309274877332,0.0776804219159191
"7701",-1,0.8,0.4,0.2,0.6,0.8,0.4,0.262277709495657,0.0198802252799342,0.0757983791995231
"7702",-0.8,0.8,0.4,0.2,0.6,0.8,0.4,0.25302666075305,0.0196985729394725,0.077851768192515
